SourceFile,RecordLocator,RecordId,TicketNumber,BookingDate,ProcessingStage,FailureCategory,FailureReason,TechnicalDetails,CanRetry,RequiredAction,Timestamp,OriginalName,OriginalDescription
October,KXFRNL,N/A,0277339794088,2025-10-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2842,"Record from 10/24/2025, 4:32:28.962 PM"
October,LIHFRB,N/A,1572129532481,2025-10-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2878,"Record from 10/25/2025, 12:23:05.558 AM"
October,YPNVPH,N/A,0272121275904,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2887,"Record from 10/25/2025, 12:43:42.226 AM"
October,JYIJBL,N/A,0272117601430,2025-09-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2896,"Record from 10/25/2025, 12:54:00.179 AM"
October,MWZFJT,N/A,0272120594518,2025-10-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2908,"Record from 10/25/2025, 2:45:18.270 AM"
October,LMQIFO,N/A,0277339794076,2025-10-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2927,"Record from 10/25/2025, 1:27:52.343 AM"
October,MJFLPM,N/A,0272116773231,2025-09-08T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2944,"Record from 10/25/2025, 1:11:09.631 AM"
October,FFJPRL,N/A,0272118516549,2025-09-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2948,"Record from 10/25/2025, 3:56:00.080 PM"
October,ICDSDM,N/A,0272121320573,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2949,"Record from 10/25/2025, 4:01:10.221 PM"
October,GMYOVN,N/A,0272121053884,2025-10-22T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2950,"Record from 10/25/2025, 4:20:44.317 PM"
October,ADMXZB,N/A,0277377322406,2025-09-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2951,"Record from 10/25/2025, 4:23:26.678 PM"
October,IOWMEW,N/A,0012281133408,2025-10-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2965,"Record from 10/25/2025, 5:21:46.488 PM"
October,DXOATA,N/A,0272120962744,2025-10-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2977,"Record from 10/25/2025, 10:18:49.592 PM"
October,CNKJDA,N/A,0272117351361,2025-09-14T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2994,"Record from 10/23/2025, 12:36:56.558 AM"
October,YAJSIQ,N/A,0272120995542,2025-10-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2998,"Record from 10/23/2025, 3:10:16.723 AM"
October,JPKPPC,N/A,0272120856138,2025-10-20T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2999,"Record from 10/23/2025, 3:56:15.947 AM"
October,HRPTGK,N/A,0272120313500,2025-10-14T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3005,"Record from 10/23/2025, 3:12:47.118 AM"
October,ILHVYF,N/A,0272119040995,2025-10-02T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3015,"Record from 10/23/2025, 3:29:49.621 AM"
October,MHKIAX,N/A,0272116948243,2025-09-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3023,"Record from 10/23/2025, 4:09:30.413 AM"
October,JUMHPX,N/A,0272119576572,2025-10-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3028,"Record from 10/23/2025, 12:40:46.346 AM"
October,KUHZGT,N/A,0272117388599,2025-09-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3029,"Record from 10/23/2025, 12:53:27.970 AM"
October,EZYHSG,N/A,0272111148173,2025-07-11T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3038,"Record from 10/22/2025, 10:54:34.880 PM"
October,WMEWYL,N/A,0272119818207,2025-10-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3060,"Record from 10/22/2025, 10:57:13.423 PM"
October,WPSLWR,N/A,0272120964334,2025-10-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3061,"Record from 10/22/2025, 10:58:48.956 PM"
October,ILINOK,N/A,0272121343018,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3064,"Record from 10/28/2025, 1:15:43.120 PM"
October,LEAOHB,N/A,0272118804611,2025-09-30T01:44:39.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3068,"Record from 10/28/2025, 4:39:13.444 PM"
October,JUQFDV,N/A,0272120292286,2025-10-14T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3069,"Record from 10/28/2025, 1:54:21.380 PM"
October,IOCEWC,N/A,0272110090451,2025-06-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3071,"Record from 10/28/2025, 9:01:33.119 AM"
October,YCNYLF,N/A,0272120085659,2025-10-12T15:53:44.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3073,"Record from 10/28/2025, 4:43:36.172 PM"
October,JFEACK,N/A,0277381903711,2025-10-27T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3075,"Record from 10/28/2025, 6:19:16.127 AM"
October,AEPEPM,N/A,0272121112558,2025-10-22T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3078,"Record from 10/28/2025, 6:26:42.856 AM"
October,LDMPLF,N/A,0272121045087,2025-10-22T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3079,"Record from 10/28/2025, 4:19:42.151 AM"
October,UIPXQY,N/A,0272120495643,2025-10-16T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3085,"Record from 10/28/2025, 4:34:50.267 AM"
October,IMWGLF,N/A,0277395279890,2025-10-16T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3091,"Record from 10/28/2025, 7:20:10.730 AM"
October,CHLGLU,N/A,0272121636972,2025-10-27T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3092,"Record from 10/28/2025, 4:46:44.072 AM"
October,AISPDZ,N/A,0272117755900,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3098,"Record from 10/14/2025, 9:13:22.903 PM"
October,GTZEEG,N/A,0272117693388,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 3100,"Record from 10/14/2025, 5:31:33.519 PM"
October,DGDIOX,N/A,0272107055391,2025-05-29T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3112,"Record from 10/14/2025, 5:25:54.189 PM"
October,NUSUQQ,N/A,0272115410642,2025-08-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3117,"Record from 10/14/2025, 7:45:18.556 PM"
October,YVZJWO,N/A,0272119597880,2025-10-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3119,"Record from 10/14/2025, 8:49:01.352 PM"
October,WNVYZX,N/A,0277216961328,2025-09-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3136,"Record from 10/5/2025, 8:12:18.876 PM"
October,SVLZDE,N/A,0012249530367,2025-06-16T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3137,"Record from 10/5/2025, 9:05:31.309 PM"
October,NUXRMU,N/A,0272117657573,2025-09-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3203,"Record from 10/16/2025, 8:28:15.904 PM"
October,WIPDJN,N/A,0277326487630,2025-08-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3206,"Record from 10/16/2025, 8:55:48.958 PM"
October,SZAJZG,N/A,0272120475415,2021-11-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3222,"Record from 10/16/2025, 9:12:05.301 PM"
October,UNDQOC,N/A,0272117221773,2025-09-13T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3228,"Record from 10/16/2025, 6:59:21.500 PM"
October,WFXTBQ,N/A,0272119086273,2025-10-02T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3230,"Record from 10/16/2025, 8:42:55.924 PM"
October,UFUDYC,N/A,0272117492096,2025-09-16T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3232,"Record from 10/16/2025, 9:13:01.564 PM"
October,LEDLFZ,N/A,0272117902725,2025-09-20T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3235,"Record from 10/18/2025, 2:36:25.862 AM"
October,FFXTCN,N/A,0272119164270,2025-10-03T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3237,"Record from 10/18/2025, 3:36:11.600 AM"
October,AJJSLH,N/A,0272120633888,2025-10-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3241,"Record from 10/18/2025, 2:05:28.266 AM"
October,ADCURO,N/A,0277256349890,2025-04-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3243,"Record from 10/18/2025, 1:33:37.360 AM"
October,LLWLTM,N/A,0272114562021,2025-08-14T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3245,"Record from 10/18/2025, 1:47:35.978 AM"
October,AZATXX,N/A,0277380212063,2025-10-13T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3246,"Record from 10/18/2025, 1:38:42.515 AM"
October,MTUFMU,N/A,0272113652270,2025-08-06T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3262,"Record from 10/3/2025, 6:55:29.498 PM"
October,YZCTLL,N/A,0272116114419,2025-09-02T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3268,"Record from 10/3/2025, 6:41:01.615 PM"
October,FSSQAK,N/A,0272118394400,2025-09-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3271,"Record from 10/3/2025, 7:25:49.641 PM"
October,AQVCLG,N/A,0272113657828,2025-08-06T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3272,"Record from 10/3/2025, 7:26:08.774 PM"
October,AAJECE,N/A,0272117096216,2025-09-11T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3278,"Record from 10/28/2025, 5:37:01.742 PM"
October,DGRMVL,N/A,0277327483537,2025-08-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3279,"Record from 10/28/2025, 5:37:13.843 PM"
October,HCRHGH,N/A,0272121553725,2025-10-27T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3310,"Record from 10/28/2025, 6:01:45.039 PM"
October,WCQYQA,N/A,0277395564077,2025-10-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3315,"Record from 10/28/2025, 6:02:57.278 PM"
October,HGRVHO,N/A,1737221032991,2025-02-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3316,"Record from 10/28/2025, 6:03:35.833 PM"
October,UGSOVO,N/A,0272118634135,2025-09-28T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3317,"Record from 10/28/2025, 4:20:23.911 PM"
October,ENYXUE,N/A,0277343671392,2025-10-27T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3319,"Record from 10/28/2025, 3:20:21.160 PM"
October,GHUYHJ,N/A,0277238951941,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3329,"Record from 10/28/2025, 4:54:40.847 PM"
October,YWWYKI,N/A,0272121653449,2025-10-28T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3336,"Record from 10/28/2025, 4:26:51.848 PM"
October,HXWYSO,N/A,0272118868719,2025-09-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3342,"Record from 10/28/2025, 4:30:26.011 PM"
October,KVLQXJ,N/A,0277381896977,2025-10-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3344,"Record from 10/28/2025, 4:31:23.594 PM"
October,MDPWLN,N/A,0272121499338,2025-10-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3354,"Record from 10/28/2025, 5:04:27.283 PM"
October,DZRXAK,N/A,0272111336198,2025-07-13T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3362,"Record from 10/28/2025, 5:32:27.275 PM"
October,MAGARO,N/A,0272118291394,2025-09-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3378,"Record from 10/28/2025, 6:06:31.748 PM"
October,HPAQNF,N/A,0272120190668,2025-10-13T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3380,"Record from 10/28/2025, 6:08:01.273 PM"
October,CYQFOQ,N/A,0272117164865,2025-09-12T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3390,"Record from 10/28/2025, 6:38:01.527 PM"
October,HZWTYY,N/A,0272118870165,2025-09-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3399,"Record from 10/28/2025, 6:30:03.750 PM"
October,SBQZTL,N/A,0272121545462,2025-10-27T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3400,"Record from 10/28/2025, 6:22:59.526 PM"
October,ECLYGO,N/A,0272117366694,2025-09-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3402,"Record from 10/11/2025, 4:11:07.155 AM"
October,MOZENY,N/A,0272119729454,2025-10-08T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3411,"Record from 10/11/2025, 4:07:32.646 AM"
October,IMHFXS,N/A,0272118122502,2025-09-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3417,"Record from 10/11/2025, 8:06:57.849 AM"
